"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"1bF6xcRt","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","1bF6xcRt",5682,275701,6425,0.0233042317583179,"Keratinocytes"
"1d6be2Ps","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","1d6be2Ps",7227,232034,4838,0.0208503926148754,"Keratinocytes"
"1GTi9ij4","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","1GTi9ij4",4644,286834,9219,0.0321405412189629,"Keratinocytes"
"1QlDkQkz","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","1QlDkQkz",4249,317405,4743,0.0149430538271294,"Keratinocytes"
"200tIzaG","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","200tIzaG",6203,302065,6070,0.0200950126628375,"Keratinocytes"
"29kci1qY","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","29kci1qY",4092,307956,10142,0.0329332761823118,"Keratinocytes"
"2FUrpSVN","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","2FUrpSVN",8177,263798,6920,0.0262321928141987,"Keratinocytes"
"2I7p22Sz","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","2I7p22Sz",5208,151227,2362,0.0156189040316875,"Keratinocytes"
"2Uh07oGX","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","2Uh07oGX",4792,150377,3719,0.0247311756452117,"Keratinocytes"
"371DZcha","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","371DZcha",7019,301144,5665,0.0188115984379566,"Keratinocytes"
"3A6m8SMa","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","3A6m8SMa",6073,438216,7698,0.0175666794457528,"Keratinocytes"
"3HUOm2te","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","3HUOm2te",6134,279644,4719,0.0168750268198138,"Keratinocytes"
