"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"ADRgWKuX","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","ADRgWKuX",1536,339057,5679,0.0167493961192366,"T memory cells"
"Ai1MURs8","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","Ai1MURs8",136,48898,47390,0.969160292854513,"Unknown"
"aj6CWIHN","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","aj6CWIHN",1712,424797,13719,0.0322954258151541,"T memory cells"
"aMdug2Cd","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","aMdug2Cd",3501,1558336,51760,0.0332149164236724,"T memory cells"
"AS9eVXmX","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","AS9eVXmX",3539,431639,8774,0.0203271715484467,"Unknown"
"aSeD1AYi","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","aSeD1AYi",112,19853,19352,0.974764519216239,"Unknown"
"AtBOcqkn","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","AtBOcqkn",1753,384403,8193,0.0213135693529967,"T memory cells"
"aTJd54pg","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","aTJd54pg",1797,437027,14117,0.0323023520285932,"T memory cells"
"AUhvAwCh","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","AUhvAwCh",1559,813495,20698,0.0254433032778321,"T memory cells"
"b78H39ps","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","b78H39ps",1966,283319,9312,0.0328675450640444,"T memory cells"
"B8NYevnW","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","B8NYevnW",2663,423195,14448,0.034140289937263,"T memory cells"
"B8tl8mpc","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","B8tl8mpc",2039,675208,24334,0.0360392649376192,"B cells"
"BCX48QFA","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","BCX48QFA",1666,1014986,21380,0.0210643299513491,"T memory cells"
"BE2t6JY2","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","BE2t6JY2",1343,1021101,16208,0.0158730625080183,"T memory cells"
"BJ55LWXV","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","BJ55LWXV",1178,334436,15136,0.0452582855912641,"T memory cells"
"BYGX7T7y","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","BYGX7T7y",2072,469248,23246,0.0495388366066558,"T memory cells"
"c4cgNz19","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","c4cgNz19",1891,836492,14371,0.0171800806224088,"T memory cells"
"C7smal6C","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","C7smal6C",1528,257474,6234,0.0242121534601552,"T memory cells"
