"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"atA1eH9K","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","atA1eH9K",3023,383969,15512,0.040399094718584,"Keratinocytes"
"AVTOWrJ5","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","AVTOWrJ5",2684,212258,7162,0.0337419555446673,"Keratinocytes"
"ayg21YKH","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","ayg21YKH",3296,462430,19400,0.0419522954825595,"Keratinocytes"
"bU6IVjR7","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","bU6IVjR7",3511,409261,14018,0.0342519810096735,"Keratinocytes"
"BUX7rodK","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","BUX7rodK",3571,346260,7796,0.022514873216658,"Keratinocytes"
"bYpEMrMm","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","bYpEMrMm",3434,348787,11908,0.0341411807206117,"Keratinocytes"
"bYYx3mKH","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","bYYx3mKH",2162,80240,4366,0.0544117647058824,"Keratinocytes"
"cEDHgHwb","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","cEDHgHwb",3598,247231,6655,0.026918145378209,"Keratinocytes"
"cMaWsztO","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","cMaWsztO",3023,360293,13544,0.0375916268148424,"Keratinocytes"
"CtJIRO0o","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","CtJIRO0o",2508,284200,10116,0.035594651653765,"Keratinocytes"
"D7U8GKS4","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","D7U8GKS4",4231,455548,9585,0.0210405928683695,"Keratinocytes"
"dqoNYzcC","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","dqoNYzcC",3693,416927,14012,0.033607801845407,"Keratinocytes"
"dsV3tyPy","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","dsV3tyPy",3492,460490,15529,0.033722773567287,"Keratinocytes"
"e5aS7qCO","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","e5aS7qCO",4049,348850,8392,0.0240561846065644,"Keratinocytes"
"EDHH73pY","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","EDHH73pY",3600,461175,13770,0.0298585135794438,"Keratinocytes"
"EgHARpRs","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","EgHARpRs",4603,512323,14772,0.0288333726965215,"Keratinocytes"
"EhVWpb1k","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","EhVWpb1k",2350,181652,8735,0.0480864510162288,"Keratinocytes"
"ElF5rdRb","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","ElF5rdRb",4112,487272,9971,0.0204629036759756,"Keratinocytes"
"ePJQFRdJ","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","ePJQFRdJ",2687,218209,6727,0.0308282426481034,"Keratinocytes"
"fC5NWBtE","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","fC5NWBtE",4562,706729,20309,0.0287366161569711,"Keratinocytes"
"Ff1U16va","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","Ff1U16va",3701,491254,15606,0.0317676802631633,"Keratinocytes"
"FnZR7uYz","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","FnZR7uYz",4346,319476,7084,0.0221738096132417,"Keratinocytes"
"fr7KLviq","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","fr7KLviq",4136,358638,10196,0.0284297815624669,"Keratinocytes"
"fUkpD0pl","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","fUkpD0pl",4058,379396,9001,0.0237245516557897,"Keratinocytes"
"Fwfkr3sV","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","Fwfkr3sV",2578,225861,11593,0.0513280291860923,"Keratinocytes"
"fXElwkHF","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","fXElwkHF",3028,262434,13410,0.0510985619241409,"Keratinocytes"
"GF1O0ueD","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","GF1O0ueD",2643,203594,12179,0.0598200339892138,"Keratinocytes"
"GFOw37js","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","GFOw37js",3242,363985,8790,0.0241493468137423,"Keratinocytes"
"gIPGULzX","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","gIPGULzX",3162,447801,9442,0.0210852588538212,"Keratinocytes"
"gL7E5hMB","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","gL7E5hMB",3715,376811,12289,0.0326131668130707,"Keratinocytes"
"gt3og6SZ","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","gt3og6SZ",3255,339887,8353,0.0245758149031884,"Keratinocytes"
"hcNRJPYT","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","hcNRJPYT",3133,479358,16648,0.0347297844199951,"Keratinocytes"
"hhIb0Zdg","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","hhIb0Zdg",4878,326373,15342,0.0470075649640136,"Keratinocytes"
"IHcoBTDO","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","IHcoBTDO",4154,431565,12045,0.0279100483125369,"Keratinocytes"
"IJYD3O5r","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","IJYD3O5r",3836,333758,10823,0.0324276871266007,"Keratinocytes"
"imdYVElg","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","imdYVElg",3678,436977,14853,0.0339903473180511,"Keratinocytes"
"ipljAiRc","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","ipljAiRc",3416,324560,11032,0.0339906334730096,"Keratinocytes"
"iRQDFEW0","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","iRQDFEW0",3301,289195,7769,0.0268642265599336,"Keratinocytes"
"IzF8nHIZ","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","IzF8nHIZ",4810,311675,14680,0.0471003449105639,"Keratinocytes"
"izrMZIHK","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","izrMZIHK",2883,341688,14018,0.0410257310763035,"Keratinocytes"
"j1JWztMx","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","j1JWztMx",3034,247909,12711,0.051272846084652,"Keratinocytes"
"jiGVbWTG","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","jiGVbWTG",2925,208823,7812,0.0374096723062115,"Keratinocytes"
"jkvYyRi8","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","jkvYyRi8",5497,564808,13818,0.0244649509213751,"Keratinocytes"
"jNwdkW1t","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","jNwdkW1t",3371,355943,7901,0.0221973742986939,"Keratinocytes"
"JTTMM37O","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","JTTMM37O",4098,444199,9314,0.0209680796219712,"Keratinocytes"
"JYKWCwy6","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","JYKWCwy6",4455,486540,10366,0.0213055452789082,"Keratinocytes"
"KaDH3B4W","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","KaDH3B4W",4104,396797,9603,0.0242012918444444,"Keratinocytes"
"kHNvbLff","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","kHNvbLff",3163,216730,8221,0.0379319891108753,"Keratinocytes"
"kUGyl5zu","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","kUGyl5zu",4919,445326,10420,0.023398588898919,"Keratinocytes"
"KYvjRriB","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","KYvjRriB",4399,503168,15208,0.0302244975833121,"Keratinocytes"
"l4Wzh7mC","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","l4Wzh7mC",4917,411471,10463,0.0254282804863526,"Keratinocytes"
"l7nljQFA","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","l7nljQFA",2525,190537,6877,0.0360927273967786,"Keratinocytes"
"LENPv37P","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","LENPv37P",5795,596939,11548,0.0193453602461893,"Keratinocytes"
"LHQxOb1A","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","LHQxOb1A",3600,340942,7524,0.0220682696763672,"Keratinocytes"
"LJdJlicc","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","LJdJlicc",2958,208785,7240,0.0346768206528247,"Keratinocytes"
"LmYReEbS","SRA653146","SRS2874281","Mus musculus","SMART-seq2","Skin","LmYReEbS",1859,238694,20317,0.0851173468960259,"Keratinocytes"
