"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"cl8ADQqV","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","cl8ADQqV",3751,74050,3174,0.042862930452397,"Oligodendrocyte progenitor cells"
"cpW4Uq7u","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","cpW4Uq7u",1093,11187,1761,0.157414856529901,"Astrocytes"
"CRmoeENj","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","CRmoeENj",1823,65654,3356,0.0511164590123983,"Astrocytes"
"CSe1n30Q","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","CSe1n30Q",2818,75529,1738,0.0230110288763257,"Oligodendrocytes"
"CvfWwTsv","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","CvfWwTsv",5042,345504,6646,0.0192356673149949,"Oligodendrocytes"
"cwv9iWhU","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","cwv9iWhU",2317,82300,4021,0.048857837181045,"Astrocytes"
"cyF467vu","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","cyF467vu",3455,207795,8812,0.0424071801535167,"Oligodendrocytes"
"CZ9r2J0I","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","CZ9r2J0I",714,50158,9437,0.188145460345309,"Astrocytes"
"dfxeFqGb","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","dfxeFqGb",1490,58010,4992,0.0860541285985175,"Oligodendrocyte progenitor cells"
"DGoydJhC","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","DGoydJhC",5425,520781,13746,0.0263949721668033,"Oligodendrocytes"
"DvhRYgza","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","DvhRYgza",1485,61301,5241,0.0854961583008434,"Oligodendrocyte progenitor cells"
"DzIlAbsR","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","DzIlAbsR",3041,345579,9328,0.0269923809027748,"Oligodendrocytes"
"e42ASYSj","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","e42ASYSj",3395,184588,10081,0.054613517671788,"Oligodendrocytes"
"E6yZWI7r","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","E6yZWI7r",3537,190013,6883,0.0362238373163941,"Oligodendrocytes"
"eCifh38p","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","eCifh38p",3751,197304,6875,0.0348447066455825,"Oligodendrocytes"
"EdReko3c","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","EdReko3c",360,16357,3741,0.228709421042979,"Unknown"
"EhcKBJE7","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","EhcKBJE7",2590,77515,3019,0.0389473005224795,"Oligodendrocytes"
"eQEsQnIe","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","eQEsQnIe",3183,180418,7501,0.0415756742675343,"Oligodendrocytes"
"F33SxT6F","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","F33SxT6F",2670,145410,8086,0.055608280035761,"Astrocytes"
